animal_id,binomial,Order,family,genus,species,IUCN.Status,terrestrial,marine,freshwater,aerial,Life.Habit.Method,Mass.g,Mass.Method,Island.Endemicity,Diet.Plant,Diet.Vertebrate,Diet.Invertebrate,Diet.Method,Genus.1.1,Species.1.1,Genus.1.0,Species.1.0,EltonTraits.1.0.Genus,EltonTraits.1.0.Species,IUCN.2016.3.Genus,IUCN.2016.3.Species
3794,Juliomys_rimofrons,Rodentia,Cricetidae,Juliomys,rimofrons,VU,t,f,f,f,Reported,20,Reported,Occurs on mainland,99,0,1,Imputed 000 Species,Juliomys,rimofrons,Juliomys,rimofrons,Juliomys,rimofrons,Juliomys,rimofrons
3795,Juscelinomys_candango,Rodentia,Cricetidae,Juscelinomys,candango,EX,t,f,f,f,Reported,97,Reported,Occurs on mainland,80,0,20,Reported 000 Species,Juscelinomys,candango,Juscelinomys,candango,Juscelinomys,candango,Juscelinomys,candango
3796,Juscelinomys_guaporensis,Rodentia,Cricetidae,Juscelinomys,guaporensis,DD,t,f,f,f,Reported,88,Reported,Occurs on mainland,57,0,43,Imputed 000 Species,Juscelinomys,guaporensis,Juscelinomys,guaporensis,Juscelinomys,guaporensis,Juscelinomys,guaporensis
3797,Juscelinomys_huanchacae,Rodentia,Cricetidae,Juscelinomys,huanchacae,DD,t,f,f,f,Reported,110,Assumed isometric based on skull size,Occurs on mainland,57,1,42,Imputed 000 Species,Juscelinomys,huanchacae,Juscelinomys,huanchacae,Juscelinomys,huanchacae,Juscelinomys,huanchacae
3798,Kunsia_fronto,Rodentia,Cricetidae,Kunsia,fronto,EN,t,f,f,f,Reported,168,Reported,Occurs on mainland,75,1,24,Imputed 000 Species,Kunsia,fronto,Kunsia,fronto,Kunsia,fronto,Kunsia,fronto
3799,Kunsia_tomentosus,Rodentia,Cricetidae,Kunsia,tomentosus,LC,t,f,f,f,Reported,116,Reported,Occurs on mainland,100,0,0,Transformed 000 Species,Kunsia,tomentosus,Kunsia,tomentosus,Kunsia,tomentosus,Kunsia,tomentosus
3800,Lagurus_lagurus,Rodentia,Cricetidae,Lagurus,lagurus,LC,t,f,f,f,Reported,20,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Lagurus,lagurus,Lagurus,lagurus,Lagurus,lagurus,Lagurus,lagurus
3801,Lasiopodomys_brandtii,Rodentia,Cricetidae,Lasiopodomys,brandtii,LC,t,f,f,f,Reported,94,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Lasiopodomys,brandtii,Lasiopodomys,brandtii,Lasiopodomys,brandtii,Lasiopodomys,brandtii
3802,Lasiopodomys_fuscus,Rodentia,Cricetidae,Lasiopodomys,fuscus,LC,t,f,f,f,Reported,43,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Lasiopodomys,fuscus,Lasiopodomys,fuscus,Lasiopodomys,fuscus,Lasiopodomys,fuscus
3803,Lasiopodomys_mandarinus,Rodentia,Cricetidae,Lasiopodomys,mandarinus,LC,t,f,f,f,Reported,59,Imputed,Occurs on mainland,100,0,0,Reported 000 Species,Lasiopodomys,mandarinus,Lasiopodomys,mandarinus,Lasiopodomys,mandarinus,Lasiopodomys,mandarinus
3804,Lemmiscus_curtatus,Rodentia,Cricetidae,Lemmiscus,curtatus,LC,t,f,f,f,Reported,28,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Lemmiscus,curtatus,Lemmiscus,curtatus,Lemmiscus,curtatus,Lemmiscus,curtatus
3805,Lemmus_amurensis,Rodentia,Cricetidae,Lemmus,amurensis,LC,t,f,f,f,Reported,51,Imputed,Occurs on mainland,100,0,0,Reported 000 Species,Lemmus,amurensis,Lemmus,amurensis,Lemmus,amurensis,Lemmus,amurensis
3806,Lemmus_lemmus,Rodentia,Cricetidae,Lemmus,lemmus,LC,t,f,f,f,Reported,48,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Lemmus,lemmus,Lemmus,lemmus,Lemmus,lemmus,Lemmus,lemmus
3807,Lemmus_portenkoi,Rodentia,Cricetidae,Lemmus,portenkoi,DD,t,f,f,f,Reported,53,Imputed,Occurs on large land bridge islands,100,0,0,Transformed 000 Species,Lemmus,portenkoi,Lemmus,portenkoi,Lemmus,portenkoi,Lemmus,portenkoi
3808,Lemmus_sibiricus,Rodentia,Cricetidae,Lemmus,sibiricus,LC,t,f,f,f,Reported,52,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Lemmus,sibiricus,Lemmus,sibiricus,Lemmus,sibiricus,Lemmus,sibiricus
3809,Lemmus_trimucronatus,Rodentia,Cricetidae,Lemmus,trimucronatus,LC,t,f,f,f,Reported,81,Reported,Occurs on mainland,100,0,0,Transformed 000 Species,Lemmus,trimucronatus,Lemmus,trimucronatus,Lemmus,trimucronatus,Lemmus,trimucronatus
3810,Lenoxus_apicalis,Rodentia,Cricetidae,Lenoxus,apicalis,LC,t,f,f,f,Reported,54,Reported,Occurs on mainland,40,1,59,Imputed 000 Species,Lenoxus,apicalis,Lenoxus,apicalis,Lenoxus,apicalis,Lenoxus,apicalis
3811,Lophiomys_imhausi,Rodentia,Cricetidae,Lophiomys,imhausi,LC,t,f,f,f,Reported,755,Reported,Occurs on mainland,100,0,0,Reported 000 Species,Lophiomys,imhausi,Lophiomys,imhausi,Lophiomys,imhausi,Lophiomys,imhausi
3812,Loxodontomys_micropus,Rodentia,Cricetidae,Loxodontomys,micropus,LC,t,f,f,f,Reported,73,Reported,Occurs on mainland,50,0,50,Reported 000 Species,Loxodontomys,micropus,Loxodontomys,micropus,Loxodontomys,micropus,Loxodontomys,micropus
